LOOPID,HHMMSS,YYYYMMDD,has_data,scan_count,flag,volume
41,115620,20111025,1,90,0,5
41,115640,20111025,1,219,0,7
41,115700,20111025,1,18,0,2
41,115720,20111025,1,102,0,5
41,115740,20111025,1,114,0,6
41,115800,20111025,1,96,0,8
41,115820,20111025,1,141,0,5
41,115840,20111025,1,153,0,6
41,115900,20111025,1,72,0,4
41,115920,20111025,1,56,0,6
41,115940,20111025,1,113,0,5
41,120000,20111025,1,150,0,8
41,120020,20111025,1,93,0,6
41,120040,20111025,1,39,0,4
41,120100,20111025,1,177,0,6
41,120120,20111025,1,135,0,4
41,120140,20111025,1,51,0,3
41,120200,20111025,1,60,0,2
41,120220,20111025,1,33,0,3
41,120240,20111025,1,51,0,5
41,120300,20111025,1,30,0,3
41,120320,20111025,1,85,0,3
41,120340,20111025,1,107,0,6
41,120400,20111025,1,76,0,4
41,120420,20111025,1,105,0,5
41,120440,20111025,1,81,0,4
41,120500,20111025,1,87,0,5
41,120520,20111025,1,42,0,4
41,120540,20111025,1,98,0,6
41,120600,20111025,1,64,0,6
41,120620,20111025,1,161,0,7
41,120640,20111025,1,120,0,4
41,120700,20111025,1,0,0,0
41,120720,20111025,1,155,0,5
41,120740,20111025,1,99,0,5
41,120800,20111025,1,136,0,7
41,120820,20111025,1,80,0,4
41,120840,20111025,1,86,0,5
41,120900,20111025,1,123,0,7
41,120920,20111025,1,30,0,2
41,120940,20111025,1,15,0,2
41,121000,20111025,1,65,0,6
41,121020,20111025,1,36,0,4
41,121040,20111025,1,45,0,3
41,121100,20111025,1,21,0,2
41,121120,20111025,1,102,0,4
41,121140,20111025,1,36,0,4
41,121200,20111025,1,21,0,2
41,121220,20111025,1,9,0,1
41,121240,20111025,1,123,0,5
41,121300,20111025,1,69,0,3
41,121320,20111025,1,69,0,3
41,121340,20111025,1,69,0,3
41,121400,20111025,1,114,0,4
41,121420,20111025,1,69,0,6
41,121440,20111025,1,57,0,2
41,121500,20111025,1,12,0,2
41,121520,20111025,1,75,0,5
41,121540,20111025,1,111,0,4
41,121600,20111025,1,57,0,5
41,121620,20111025,1,63,0,5
41,121640,20111025,1,86,0,5
41,121700,20111025,1,30,0,3
41,121720,20111025,1,39,0,4
41,121740,20111025,1,87,0,3
41,121800,20111025,1,180,0,5
41,121820,20111025,1,81,0,7
41,121840,20111025,1,127,0,5
41,121900,20111025,1,35,0,4
41,121920,20111025,1,63,0,3
41,121940,20111025,1,96,0,4
41,122000,20111025,1,117,0,8
41,122020,20111025,1,138,0,5
41,122040,20111025,1,42,0,4
41,122100,20111025,1,184,0,8
41,122120,20111025,1,137,0,6
41,122140,20111025,1,111,0,4
41,122200,20111025,1,54,0,5
41,122220,20111025,1,33,0,2
41,122240,20111025,1,135,0,6
41,122300,20111025,1,131,0,10
41,122320,20111025,1,48,0,5
41,122340,20111025,1,78,0,4
41,122400,20111025,1,114,0,5
41,122420,20111025,1,15,0,2
41,122440,20111025,1,95,0,5
41,122500,20111025,1,91,0,3
41,122520,20111025,1,54,0,6
41,122540,20111025,1,54,0,5
41,122600,20111025,1,18,0,2
41,122620,20111025,1,72,3,1
41,122640,20111025,1,60,0,4
41,122700,20111025,1,42,0,4
41,122720,20111025,1,24,0,2
41,122740,20111025,1,72,3,1
41,122800,20111025,1,66,0,3
41,122820,20111025,1,96,0,10
41,122840,20111025,1,27,0,3
41,122900,20111025,1,33,0,3
41,122920,20111025,1,75,0,5
41,122940,20111025,1,18,0,2
41,123000,20111025,1,81,0,6
41,123020,20111025,1,39,0,4
41,123040,20111025,1,96,0,3
41,123100,20111025,1,63,0,7
41,123120,20111025,1,72,0,7
41,123140,20111025,1,27,0,3
41,123200,20111025,1,48,0,2
41,123220,20111025,1,60,0,7
41,123240,20111025,1,21,0,2
41,123300,20111025,1,18,0,2
41,123320,20111025,1,30,0,3
41,123340,20111025,1,159,0,7
41,123400,20111025,1,113,0,6
41,123420,20111025,1,33,0,3
41,123440,20111025,1,0,0,0
41,123500,20111025,1,161,0,4
41,123520,20111025,1,93,0,5
41,123540,20111025,1,45,0,1
41,123600,20111025,1,42,0,4
41,123620,20111025,1,70,0,5
41,123640,20111025,1,33,0,3
41,123700,20111025,1,21,0,2
41,123720,20111025,1,15,0,2
41,123740,20111025,1,60,0,2
41,123800,20111025,1,16,0,2
41,123820,20111025,1,39,0,4
41,123840,20111025,1,21,0,2
41,123900,20111025,1,87,0,3
41,123920,20111025,1,54,0,2
41,123940,20111025,1,132,0,7
41,124000,20111025,1,42,0,4
41,124020,20111025,1,66,0,3
41,124040,20111025,1,27,0,3
41,124100,20111025,1,66,0,2
41,124120,20111025,1,12,0,1
41,124140,20111025,1,81,0,4
41,124200,20111025,1,72,0,3
41,124220,20111025,1,39,0,4
41,124240,20111025,1,81,0,4
41,124300,20111025,1,105,0,4
41,124320,20111025,1,117,0,8
41,124340,20111025,1,105,0,6
41,124400,20111025,1,78,0,3
41,124420,20111025,1,47,0,5
41,124440,20111025,1,57,0,2
41,124500,20111025,1,96,0,6
41,124520,20111025,1,87,0,4
41,124540,20111025,1,27,0,3
41,124600,20111025,1,165,0,3
41,124620,20111025,1,21,0,2
41,124640,20111025,1,18,0,2
41,124700,20111025,1,85,0,6
41,124720,20111025,1,102,0,5
41,124740,20111025,1,36,0,4
41,124800,20111025,1,49,0,5
41,124820,20111025,1,93,0,9
41,124840,20111025,1,96,0,5
41,124900,20111025,1,63,0,6
41,124920,20111025,1,33,0,4
41,124940,20111025,1,60,0,2
41,125000,20111025,1,66,0,7
41,125020,20111025,1,42,0,5
41,125040,20111025,1,143,0,4
41,125100,20111025,1,30,0,3
41,125120,20111025,1,69,0,4
41,125140,20111025,1,39,0,5
41,125200,20111025,1,51,0,4
41,125220,20111025,1,27,0,3
41,125240,20111025,1,65,0,4
41,125300,20111025,1,27,0,3
41,125320,20111025,1,102,0,5
41,125340,20111025,1,222,0,5
41,125400,20111025,1,195,0,4
41,125420,20111025,1,33,0,2
41,125440,20111025,1,12,0,1
41,125500,20111025,1,60,0,4
41,125520,20111025,1,84,0,5
41,125540,20111025,1,51,0,1
41,125600,20111025,1,66,0,6
41,125620,20111025,1,90,0,7
41,125640,20111025,1,60,0,5
41,125700,20111025,1,27,0,3
41,125720,20111025,1,33,0,3
41,125740,20111025,1,63,0,1
41,125800,20111025,1,81,0,5
41,125820,20111025,1,24,0,3
41,125840,20111025,1,156,0,7
41,125900,20111025,1,42,0,3
41,125920,20111025,1,57,0,2
41,125940,20111025,1,117,0,4
41,130000,20111025,1,11,0,1
41,130020,20111025,1,243,0,5
41,130040,20111025,1,59,0,7
41,130100,20111025,1,17,0,2
41,130120,20111025,1,62,0,6
41,130140,20111025,1,75,0,6
41,130200,20111025,1,69,0,3
41,130220,20111025,1,51,0,5
41,130240,20111025,1,96,0,5
41,130300,20111025,1,39,0,3
41,130320,20111025,1,84,0,6
41,130340,20111025,1,48,0,2
41,130400,20111025,1,93,0,5
41,130420,20111025,1,63,0,6
41,130440,20111025,1,78,0,7
41,130500,20111025,1,23,0,3
41,130520,20111025,1,12,0,1
41,130540,20111025,1,30,0,4
41,130600,20111025,1,99,0,5
41,130620,20111025,1,18,0,2
41,130640,20111025,1,93,0,2
41,130700,20111025,1,12,0,1
41,130720,20111025,1,207,0,6
41,130740,20111025,1,93,0,5
41,130800,20111025,1,99,0,5
41,130820,20111025,1,45,0,4
41,130840,20111025,1,54,0,5
41,130900,20111025,1,111,0,11
41,130920,20111025,1,24,0,3
41,130940,20111025,1,0,0,0
41,131000,20111025,1,63,0,2
41,131020,20111025,1,75,0,6
41,131040,20111025,1,21,0,3
41,131100,20111025,1,150,0,13
41,131120,20111025,1,138,0,5
41,131140,20111025,1,81,0,3
41,131200,20111025,1,42,0,4
41,131220,20111025,1,36,0,3
41,131240,20111025,1,72,0,6
41,131300,20111025,1,21,0,2
41,131320,20111025,1,63,0,5
41,131340,20111025,1,45,0,4
41,131400,20111025,1,66,0,6
41,131420,20111025,1,33,0,3
41,131440,20111025,1,63,0,3
41,131500,20111025,1,123,0,3
41,131520,20111025,1,183,0,6
41,131540,20111025,1,69,0,3
41,131600,20111025,1,41,0,4
41,131620,20111025,1,40,0,5
41,131640,20111025,1,92,0,6
41,131700,20111025,1,60,0,5
41,131720,20111025,1,117,0,7
41,131740,20111025,1,27,0,2
41,131800,20111025,1,75,0,2
41,131820,20111025,1,135,0,6
41,131840,20111025,1,156,0,6
41,131900,20111025,1,75,0,3
41,131920,20111025,1,90,0,8
41,131940,20111025,1,78,0,4
41,132000,20111025,1,207,0,7
41,132020,20111025,1,30,0,3
41,132040,20111025,1,84,0,5
41,132100,20111025,1,117,0,10
41,132120,20111025,1,44,0,5
41,132140,20111025,1,21,0,2
41,132200,20111025,1,111,0,3
41,132220,20111025,1,33,0,4
41,132240,20111025,1,48,0,3
41,132300,20111025,1,87,0,5
41,132320,20111025,1,123,0,4
41,132340,20111025,1,51,0,3
41,132400,20111025,1,51,0,4
41,132420,20111025,1,135,0,3
41,132440,20111025,1,147,0,6
41,132500,20111025,1,110,0,6
41,132520,20111025,1,81,0,5
41,132540,20111025,1,127,0,5
41,132600,20111025,1,156,0,8
41,132620,20111025,1,108,0,3
41,132640,20111025,1,22,0,2
41,132700,20111025,1,125,0,6
41,132720,20111025,1,42,0,4
41,132740,20111025,1,9,0,1
41,132800,20111025,1,147,0,8
41,132820,20111025,1,57,0,5
41,132840,20111025,1,133,0,3
41,132900,20111025,1,70,0,6
41,132920,20111025,1,35,0,2
41,132940,20111025,1,109,0,5
41,133000,20111025,1,63,0,4
41,133020,20111025,1,153,0,3
41,133040,20111025,1,165,0,11
41,133100,20111025,1,96,0,3
41,133120,20111025,1,93,0,5
41,133140,20111025,1,99,0,5
41,133200,20111025,1,148,0,6
41,133220,20111025,1,91,0,5
41,133240,20111025,1,69,0,3
41,133300,20111025,1,117,0,7
41,133320,20111025,1,63,0,3
41,133340,20111025,1,189,0,8
41,133400,20111025,1,51,0,5
41,133420,20111025,1,6,0,1
41,133440,20111025,1,111,0,3
41,133500,20111025,1,126,0,6
41,133520,20111025,1,57,0,6
41,133540,20111025,1,194,0,8
41,133600,20111025,1,49,0,3
41,133620,20111025,1,170,0,6
41,133640,20111025,1,90,0,5
41,133700,20111025,1,84,0,7
41,133720,20111025,1,144,0,4
41,133740,20111025,1,132,0,6
41,133800,20111025,1,168,0,10
41,133820,20111025,1,66,0,6
41,133840,20111025,1,129,0,4
41,133900,20111025,1,99,0,9
41,133920,20111025,1,102,0,4
41,133940,20111025,1,48,0,6
41,134000,20111025,1,143,0,5
41,134020,20111025,1,45,0,5
41,134040,20111025,1,270,0,7
41,134100,20111025,1,2,0,0
41,134120,20111025,1,96,0,3
41,134140,20111025,1,147,0,5
41,134200,20111025,1,159,0,6
41,134220,20111025,1,28,0,3
41,134240,20111025,1,48,0,3
41,134300,20111025,1,208,0,9
41,134320,20111025,1,128,0,6
41,134340,20111025,1,159,0,5
41,134400,20111025,1,217,0,9
41,134420,20111025,1,116,0,4
41,134440,20111025,1,162,0,7
41,134500,20111025,1,30,0,2
41,134520,20111025,1,147,0,6
41,134540,20111025,1,90,0,6
41,134600,20111025,1,168,0,5
41,134620,20111025,1,39,0,4
41,134640,20111025,1,84,0,2
41,134700,20111025,1,84,0,7
41,134720,20111025,1,99,0,4
41,134740,20111025,1,159,0,8
41,134800,20111025,1,195,0,5
41,134820,20111025,1,69,0,3
41,134840,20111025,1,30,0,3
41,134900,20111025,1,153,0,7
41,134920,20111025,1,117,0,7
41,134940,20111025,1,87,0,4
41,135000,20111025,1,144,0,6
41,135020,20111025,1,33,0,3
41,135040,20111025,1,69,0,5
41,135100,20111025,1,93,0,5
41,135120,20111025,1,132,0,7
41,135140,20111025,1,99,0,5
41,135200,20111025,1,213,0,5
41,135220,20111025,1,140,0,6
41,135240,20111025,1,204,0,8
41,135300,20111025,1,132,0,8
41,135320,20111025,1,63,0,7
41,135340,20111025,1,75,0,5
41,135400,20111025,1,21,0,3
41,135420,20111025,1,144,0,7
41,135440,20111025,1,51,0,4
41,135500,20111025,1,216,0,4
41,135520,20111025,1,120,0,11
41,135540,20111025,1,201,0,8
41,135600,20111025,1,111,0,9
41,135620,20111025,1,21,0,2
41,135640,20111025,1,30,0,3
41,135700,20111025,1,111,0,4
41,135720,20111025,1,33,0,3
41,135740,20111025,1,15,0,1
41,135800,20111025,1,72,0,2
41,135820,20111025,1,138,0,5
41,135840,20111025,1,78,0,5
41,135900,20111025,1,252,0,7
41,135920,20111025,1,252,0,10
41,135940,20111025,1,267,0,6
41,140000,20111025,1,108,0,6
41,140020,20111025,1,90,0,7
41,140040,20111025,1,44,0,6
41,140100,20111025,1,63,0,6
41,140120,20111025,1,108,0,4
41,140140,20111025,1,69,0,3
41,140200,20111025,1,57,0,4
41,140220,20111025,1,153,0,5
41,140240,20111025,1,57,0,5
41,140300,20111025,1,45,0,3
41,140320,20111025,1,111,0,3
41,140340,20111025,1,144,0,4
41,140400,20111025,1,87,0,3
41,140420,20111025,1,36,0,4
41,140440,20111025,1,114,0,6
41,140500,20111025,1,125,0,3
41,140520,20111025,1,87,0,4
41,140540,20111025,1,111,0,7
41,140600,20111025,1,135,0,7
41,140620,20111025,1,66,0,5
41,140640,20111025,1,144,0,5
41,140700,20111025,1,49,0,4
41,140720,20111025,1,114,0,6
41,140740,20111025,1,80,0,3
41,140800,20111025,1,93,0,5
41,140820,20111025,1,157,0,7
41,140840,20111025,1,179,0,9
41,140900,20111025,1,63,0,3
41,140920,20111025,1,210,0,8
41,140940,20111025,1,88,0,3
41,141000,20111025,1,92,0,5
41,141020,20111025,1,87,0,8
41,141040,20111025,1,132,0,5
41,141100,20111025,1,38,0,4
41,141120,20111025,1,189,0,8
41,141140,20111025,1,38,0,4
41,141200,20111025,1,103,0,3
41,141220,20111025,1,84,0,3
41,141240,20111025,1,42,0,4
41,141300,20111025,1,57,0,5
41,141320,20111025,1,24,0,2
41,141340,20111025,1,90,0,5
41,141400,20111025,1,45,0,5
41,141420,20111025,1,45,0,1
41,141440,20111025,1,59,0,6
41,141500,20111025,1,63,0,3
41,141520,20111025,1,138,0,3
41,141540,20111025,1,72,0,6
41,141600,20111025,1,9,0,1
41,141620,20111025,1,17,0,2
41,141640,20111025,1,44,0,4
41,141700,20111025,1,145,0,9
41,141720,20111025,1,99,0,4
41,141740,20111025,1,87,0,7
41,141800,20111025,1,81,0,7
41,141820,20111025,1,18,0,2
41,141840,20111025,1,63,0,3
41,141900,20111025,1,60,0,4
41,141920,20111025,1,113,0,4
41,141940,20111025,1,75,0,6
41,142000,20111025,1,216,0,3
41,142020,20111025,1,62,0,6
41,142040,20111025,1,147,0,9
41,142100,20111025,1,45,0,5
41,142120,20111025,1,201,0,9
41,142140,20111025,1,80,0,8
41,142200,20111025,1,15,0,2
41,142220,20111025,1,72,0,7
41,142240,20111025,1,57,0,4
41,142300,20111025,1,84,0,7
41,142320,20111025,1,41,0,4
41,142340,20111025,1,48,0,5
41,142400,20111025,1,60,0,7
41,142420,20111025,1,147,0,6
41,142440,20111025,1,47,0,3
41,142500,20111025,1,85,0,4
41,142520,20111025,1,93,0,7
41,142540,20111025,1,72,0,4
41,142600,20111025,1,36,0,4
41,142620,20111025,1,39,0,4
41,142640,20111025,1,48,0,4
41,142700,20111025,1,81,0,4
41,142720,20111025,1,69,0,6
41,142740,20111025,1,72,0,8
41,142800,20111025,1,57,0,6
41,142820,20111025,1,141,0,8
41,142840,20111025,1,12,0,1
41,142900,20111025,1,51,0,4
41,142920,20111025,1,48,0,5
41,142940,20111025,1,105,0,5
41,143000,20111025,1,243,0,11
41,143020,20111025,1,90,0,5
41,143040,20111025,1,51,0,2
41,143100,20111025,1,99,0,9
41,143120,20111025,1,51,0,5
41,143140,20111025,1,108,0,4
41,143200,20111025,1,60,0,2
41,143220,20111025,1,57,0,6
41,143240,20111025,1,111,0,9
41,143300,20111025,1,48,0,4
41,143320,20111025,1,39,0,3
41,143340,20111025,1,130,0,7
41,143400,20111025,1,78,0,3
41,143420,20111025,1,63,0,3
41,143440,20111025,1,141,0,5
41,143500,20111025,1,161,0,8
41,143520,20111025,1,66,0,3
41,143540,20111025,1,53,0,5
41,143600,20111025,1,45,0,4
41,143620,20111025,1,48,0,4
41,143640,20111025,1,42,0,4
41,143700,20111025,1,147,0,9
41,143720,20111025,1,128,0,12
41,143740,20111025,1,110,0,4
41,143800,20111025,1,79,0,3
41,143820,20111025,1,99,0,4
41,143840,20111025,1,102,0,7
41,143900,20111025,1,21,0,2
41,143920,20111025,1,60,0,5
41,143940,20111025,1,78,0,6
41,144000,20111025,1,38,0,5
41,144020,20111025,1,60,0,2
41,144040,20111025,1,45,0,4
41,144100,20111025,1,27,0,3
41,144120,20111025,1,57,0,5
41,144140,20111025,1,177,0,10
41,144200,20111025,1,142,0,7
41,144220,20111025,1,132,0,9
41,144240,20111025,1,154,0,3
41,144300,20111025,1,95,0,6
41,144320,20111025,1,99,0,7
41,144340,20111025,1,51,0,5
41,144400,20111025,1,59,0,4
41,144420,20111025,1,82,0,8
41,144440,20111025,1,54,0,2
41,144500,20111025,1,33,0,4
41,144520,20111025,1,98,0,8
41,144540,20111025,1,42,0,4
41,144600,20111025,1,140,0,7
41,144620,20111025,1,119,0,7
41,144640,20111025,1,102,0,5
41,144700,20111025,1,117,0,10
41,144720,20111025,1,147,0,5
41,144740,20111025,1,9,0,1
41,144800,20111025,1,38,0,5
41,144820,20111025,1,192,0,5
41,144840,20111025,1,75,0,4
41,144900,20111025,1,36,0,4
41,144920,20111025,1,30,0,3
41,144940,20111025,1,57,0,2
41,145000,20111025,1,57,0,3
41,145020,20111025,1,129,0,8
41,145040,20111025,1,75,0,6
41,145100,20111025,1,96,0,7
41,145120,20111025,1,183,0,4
41,145140,20111025,1,105,0,5
41,145200,20111025,1,135,0,7
41,145220,20111025,1,99,0,5
41,145240,20111025,1,111,0,3
41,145300,20111025,1,84,0,4
41,145320,20111025,1,90,0,6
41,145340,20111025,1,76,0,5
41,145400,20111025,1,222,0,7
41,145420,20111025,1,75,0,6
41,145440,20111025,1,129,0,7
41,145500,20111025,1,33,0,3
41,145520,20111025,1,117,0,6
41,145540,20111025,1,96,0,6
41,145600,20111025,1,108,0,7
41,145620,20111025,1,117,0,6
41,145640,20111025,1,59,0,6
41,145700,20111025,1,42,0,3
41,145720,20111025,1,150,0,13
41,145740,20111025,1,158,0,9
41,145800,20111025,1,207,0,5
41,145820,20111025,1,59,0,6
41,145840,20111025,1,108,0,7
41,145900,20111025,1,95,0,5
41,145920,20111025,1,75,0,6
41,145940,20111025,1,54,0,5
41,150000,20111025,1,66,0,5
41,150020,20111025,1,78,0,3
41,150040,20111025,1,139,0,8
41,150100,20111025,1,213,0,11
41,150120,20111025,1,81,0,3
41,150140,20111025,1,111,0,7
41,150200,20111025,1,163,0,7
41,150220,20111025,1,51,0,4
41,150240,20111025,1,96,0,2
41,150300,20111025,1,24,0,2
41,150320,20111025,1,141,0,3
41,150340,20111025,1,54,0,3
41,150400,20111025,1,75,0,3
41,150420,20111025,1,129,0,6
41,150440,20111025,1,93,0,4
41,150500,20111025,1,54,0,6
41,150520,20111025,1,27,0,3
41,150540,20111025,1,30,0,3
41,150600,20111025,1,123,0,4
41,150620,20111025,1,78,0,4
41,150640,20111025,1,81,0,5
41,150700,20111025,1,49,0,4
41,150720,20111025,1,108,0,9
41,150740,20111025,1,141,0,4
41,150800,20111025,1,45,0,4
41,150820,20111025,1,179,0,7
41,150840,20111025,1,48,0,5
41,150900,20111025,1,64,0,4
41,150920,20111025,1,200,0,7
41,150940,20111025,1,161,0,6
41,151000,20111025,1,72,0,5
41,151020,20111025,1,30,0,4
41,151040,20111025,1,132,0,9
41,151100,20111025,1,45,0,4
41,151120,20111025,1,9,0,1
41,151140,20111025,1,141,0,6
41,151200,20111025,1,36,0,4
41,151220,20111025,1,87,0,5
41,151240,20111025,1,258,0,10
41,151300,20111025,1,111,0,6
41,151320,20111025,1,28,0,3
41,151340,20111025,1,57,0,5
41,151400,20111025,1,231,0,9
41,151420,20111025,1,69,0,4
41,151440,20111025,1,60,0,6
41,151500,20111025,1,45,0,5
41,151520,20111025,1,117,0,8
41,151540,20111025,1,120,0,4
41,151600,20111025,1,78,0,4
41,151620,20111025,1,232,0,10
41,151640,20111025,1,126,0,7
41,151700,20111025,1,78,0,7
41,151720,20111025,1,144,0,4
41,151740,20111025,1,108,0,3
41,151800,20111025,1,213,0,9
41,151820,20111025,1,96,0,4
41,151840,20111025,1,66,0,5
41,151900,20111025,1,82,0,4
41,151920,20111025,1,118,0,7
41,151940,20111025,1,75,0,2
41,152000,20111025,1,198,0,8
41,152020,20111025,1,183,0,6
41,152040,20111025,1,159,0,4
41,152100,20111025,1,111,0,9
41,152120,20111025,1,177,0,8
41,152140,20111025,1,121,0,6
41,152200,20111025,1,63,0,3
41,152220,20111025,1,66,0,5
41,152240,20111025,1,60,0,6
41,152300,20111025,1,95,0,10
41,152320,20111025,1,132,0,7
41,152340,20111025,1,69,0,6
41,152400,20111025,1,152,0,7
41,152420,20111025,1,98,0,5
41,152440,20111025,1,19,0,3
41,152500,20111025,1,117,0,6
41,152520,20111025,1,87,0,4
41,152540,20111025,1,145,0,11
41,152600,20111025,1,189,0,13
41,152620,20111025,1,87,0,9
41,152640,20111025,1,30,0,2
41,152700,20111025,1,30,0,3
41,152720,20111025,1,111,0,5
41,152740,20111025,1,132,0,6
41,152800,20111025,1,187,0,7
41,152820,20111025,1,274,0,13
41,152840,20111025,1,114,0,6
41,152900,20111025,1,81,0,6
41,152920,20111025,1,144,0,8
41,152940,20111025,1,9,0,1
41,153000,20111025,1,92,0,6
41,153020,20111025,1,33,0,3
41,153040,20111025,1,135,0,9
41,153100,20111025,1,42,0,5
41,153120,20111025,1,78,0,6
41,153140,20111025,1,141,0,9
41,153200,20111025,1,72,0,4
41,153220,20111025,1,69,0,3
41,153240,20111025,1,85,0,7
41,153300,20111025,1,60,0,3
41,153320,20111025,1,216,0,9
41,153340,20111025,1,21,0,2
41,153400,20111025,1,81,0,5
41,153420,20111025,1,52,0,5
41,153440,20111025,1,102,0,7
41,153500,20111025,1,111,0,4
41,153520,20111025,1,52,0,5
41,153540,20111025,1,72,0,8
41,153600,20111025,1,75,0,3
41,153620,20111025,1,60,0,6
41,153640,20111025,1,51,0,5
41,153700,20111025,1,135,0,7
41,153720,20111025,1,89,0,5
41,153740,20111025,1,67,0,2
41,153800,20111025,1,206,0,7
41,153820,20111025,1,108,0,6
41,153840,20111025,1,51,0,5
41,153900,20111025,1,36,0,4
41,153920,20111025,1,162,0,8
41,153940,20111025,1,138,0,7
41,154000,20111025,1,106,0,7
41,154020,20111025,1,92,0,9
41,154040,20111025,1,51,0,6
41,154100,20111025,1,146,0,10
41,154120,20111025,1,36,0,3
41,154140,20111025,1,81,0,4
41,154200,20111025,1,96,0,5
41,154220,20111025,1,18,0,2
41,154240,20111025,1,176,0,10
41,154300,20111025,1,78,0,4
41,154320,20111025,1,143,0,10
41,154340,20111025,1,75,0,6
41,154400,20111025,1,201,0,12
41,154420,20111025,1,35,0,3
41,154440,20111025,1,15,0,1
41,154500,20111025,1,114,0,8
41,154520,20111025,1,57,0,7
41,154540,20111025,1,153,0,8
41,154600,20111025,1,87,0,4
41,154620,20111025,1,107,0,7
41,154640,20111025,1,33,0,3
41,154700,20111025,1,51,0,5
41,154720,20111025,1,69,0,7
41,154740,20111025,1,146,0,9
41,154800,20111025,1,144,0,7
41,154820,20111025,1,204,0,9
41,154840,20111025,1,135,0,6
41,154900,20111025,1,117,0,11
41,154920,20111025,1,110,3,12
41,154940,20111025,1,137,0,8
41,155000,20111025,1,39,0,4
41,155020,20111025,1,60,0,2
41,155040,20111025,1,51,0,6
41,155100,20111025,1,48,0,5
41,155120,20111025,1,144,0,6
41,155140,20111025,1,110,0,4
41,155200,20111025,1,115,0,8
41,155220,20111025,1,57,0,6
41,155240,20111025,1,108,0,6
41,155300,20111025,1,126,0,8
41,155320,20111025,1,194,0,5
41,155340,20111025,1,153,0,9
41,155400,20111025,1,123,0,7
41,155420,20111025,1,72,0,5
41,155440,20111025,1,129,0,8
41,155500,20111025,1,126,0,8
41,155520,20111025,1,88,0,8
41,155540,20111025,1,75,0,2
41,155600,20111025,1,45,0,5
41,155620,20111025,1,42,0,4
41,155640,20111025,1,126,0,8
41,155700,20111025,1,90,0,7
41,155720,20111025,1,36,0,4
41,155740,20111025,1,147,0,6
41,155800,20111025,1,215,0,8
41,155820,20111025,1,118,0,7
41,155840,20111025,1,173,0,9
41,155900,20111025,1,199,0,13
41,155920,20111025,1,136,0,12
41,155940,20111025,1,114,0,6
41,160000,20111025,1,162,0,9
41,160020,20111025,1,54,0,2
41,160040,20111025,1,72,0,6
41,160100,20111025,1,108,0,6
41,160120,20111025,1,87,0,8
41,160140,20111025,1,177,0,11
41,160200,20111025,1,39,0,4
41,160220,20111025,1,90,0,3
41,160240,20111025,1,102,0,9
41,160300,20111025,1,87,0,8
41,160320,20111025,1,45,0,4
41,160340,20111025,1,51,0,5
41,160400,20111025,1,144,0,6
41,160420,20111025,1,42,0,4
41,160440,20111025,1,102,0,10
41,160500,20111025,1,294,0,9
41,160520,20111025,1,66,0,6
41,160540,20111025,1,108,0,6
41,160600,20111025,1,198,0,8
41,160620,20111025,1,105,0,10
41,160640,20111025,1,87,0,5
41,160700,20111025,1,39,0,4
41,160720,20111025,1,177,0,7
41,160740,20111025,1,88,0,7
41,160800,20111025,1,57,0,5
41,160820,20111025,1,126,0,8
41,160840,20111025,1,63,0,6
41,160900,20111025,1,105,0,7
41,160920,20111025,1,93,0,8
41,160940,20111025,1,147,0,12
41,161000,20111025,1,99,0,3
41,161020,20111025,1,60,0,5
41,161040,20111025,1,18,0,2
41,161100,20111025,1,243,0,10
41,161120,20111025,1,143,0,5
41,161140,20111025,1,27,0,3
41,161200,20111025,1,117,0,7
41,161220,20111025,1,99,0,10
41,161240,20111025,1,87,0,9
41,161300,20111025,1,75,0,6
41,161320,20111025,1,99,0,6
41,161340,20111025,1,78,0,6
41,161400,20111025,1,90,0,5
41,161420,20111025,1,255,0,12
41,161440,20111025,1,86,0,3
41,161500,20111025,1,23,0,3
41,161520,20111025,1,126,0,10
41,161540,20111025,1,129,0,6
41,161600,20111025,1,21,0,2
41,161620,20111025,1,93,0,7
41,161640,20111025,1,36,0,4
41,161700,20111025,1,113,0,8
41,161720,20111025,1,78,0,8
41,161740,20111025,1,78,0,4
41,161800,20111025,1,48,0,5
41,161820,20111025,1,119,0,7
41,161840,20111025,1,78,0,8
41,161900,20111025,1,57,0,6
41,161920,20111025,1,51,0,6
41,161940,20111025,1,87,0,4
41,162000,20111025,1,18,0,2
41,162020,20111025,1,159,0,4
41,162040,20111025,1,93,0,9
41,162100,20111025,1,54,0,5
41,162120,20111025,1,24,0,2
41,162140,20111025,1,87,0,10
41,162200,20111025,1,219,0,9
41,162220,20111025,1,78,0,8
41,162240,20111025,1,87,0,6
41,162300,20111025,1,203,0,12
41,162320,20111025,1,63,0,4
41,162340,20111025,1,39,0,4
41,162400,20111025,1,42,0,5
41,162420,20111025,1,207,0,7
41,162440,20111025,1,63,0,7
41,162500,20111025,1,54,0,5
41,162520,20111025,1,96,0,9
41,162540,20111025,1,48,0,5
41,162600,20111025,1,90,0,3
41,162620,20111025,1,27,0,3
41,162640,20111025,1,87,0,7
41,162700,20111025,1,57,0,7
41,162720,20111025,1,114,0,7
41,162740,20111025,1,9,0,1
41,162800,20111025,1,167,0,8
41,162820,20111025,1,68,0,8
41,162840,20111025,1,71,0,4
41,162900,20111025,1,63,0,6
41,162920,20111025,1,109,0,7
41,162940,20111025,1,111,0,7
